date,product_id,category,region,channel,sales,units_sold,promotion_flag,discount_rate,campaign_name,promotion_cost
2025-03-13,FRA-N,Fragrance,North,Brand.com,3285.0,73,0,0.0,No Campaign,0.0
2025-03-13,FRA-S,Fragrance,South,Amazon,2430.0,54,0,0.0,No Campaign,0.0
2025-03-13,FRA-E,Fragrance,East,Brand.com,2925.0,65,0,0.0,No Campaign,0.0
2025-03-13,FRA-W,Fragrance,West,Brand.com,2497.5,74,1,0.25,Spring Promo,507.89
2025-03-14,SKI-N,Skincare,North,Brand.com,4368.0,195,1,0.2,Member Day,201.11
2025-03-14,SKI-S,Skincare,South,Retail,2940.0,105,0,0.0,No Campaign,0.0
2025-03-14,SKI-E,Skincare,East,Shopee,3220.0,115,0,0.0,No Campaign,0.0
2025-03-14,SKI-W,Skincare,West,Shopee,3906.0,155,1,0.1,Member Day,326.27
2025-03-14,MAK-N,Makeup,North,Retail,2868.8,163,1,0.2,Bundle Deal,849.79
2025-03-14,MAK-S,Makeup,South,Retail,1738.0,79,0,0.0,No Campaign,0.0
2025-03-14,MAK-E,Makeup,East,Retail,1936.0,88,0,0.0,No Campaign,0.0
2025-03-14,MAK-W,Makeup,West,Amazon,2222.0,101,0,0.0,No Campaign,0.0
2025-03-14,HAI-N,Haircare,North,Amazon,1710.0,95,0,0.0,No Campaign,0.0
2025-03-14,HAI-S,Haircare,South,Retail,2332.8,162,1,0.2,Flash Sale,866.27
2025-03-14,HAI-E,Haircare,East,Retail,1440.0,80,0,0.0,No Campaign,0.0
2025-03-14,HAI-W,Haircare,West,Retail,1152.0,64,0,0.0,No Campaign,0.0
2025-03-14,FRA-N,Fragrance,North,Retail,3915.0,116,1,0.25,Member Day,731.87
2025-03-14,FRA-S,Fragrance,South,Amazon,2745.0,61,0,0.0,No Campaign,0.0
2025-03-14,FRA-E,Fragrance,East,Retail,2205.0,49,0,0.0,No Campaign,0.0
2025-03-14,FRA-W,Fragrance,West,Brand.com,3015.0,67,0,0.0,No Campaign,0.0
2025-03-15,SKI-N,Skincare,North,Shopee,4256.0,152,0,0.0,No Campaign,0.0
2025-03-15,SKI-S,Skincare,South,Retail,3416.0,122,0,0.0,No Campaign,0.0
2025-03-15,SKI-E,Skincare,East,Amazon,3355.8,141,1,0.15,Member Day,930.25
2025-03-15,SKI-W,Skincare,West,Retail,3164.0,113,0,0.0,No Campaign,0.0
2025-03-15,MAK-N,Makeup,North,Brand.com,2200.0,100,0,0.0,No Campaign,0.0
2025-03-15,MAK-S,Makeup,South,Amazon,2090.0,95,0,0.0,No Campaign,0.0
2025-03-15,MAK-E,Makeup,East,Brand.com,2860.0,130,0,0.0,No Campaign,0.0
2025-03-15,MAK-W,Makeup,West,Retail,2491.5,151,1,0.25,Member Day,1032.42
2025-03-15,HAI-N,Haircare,North,Retail,1710.0,95,0,0.0,No Campaign,0.0
2025-03-15,HAI-S,Haircare,South,Brand.com,1315.8,86,1,0.15,Member Day,471.79
2025-03-15,HAI-E,Haircare,East,Brand.com,1692.0,94,0,0.0,No Campaign,0.0
2025-03-15,HAI-W,Haircare,West,Brand.com,1332.0,74,0,0.0,No Campaign,0.0
2025-03-15,FRA-N,Fragrance,North,Amazon,3273.75,97,1,0.25,Member Day,840.97
2025-03-15,FRA-S,Fragrance,South,Retail,2475.0,55,0,0.0,No Campaign,0.0
2025-03-15,FRA-E,Fragrance,East,Retail,2945.25,77,1,0.15,Spring Promo,515.77
2025-03-15,FRA-W,Fragrance,West,Shopee,3312.0,92,1,0.2,Flash Sale,507.24
2025-03-16,SKI-N,Skincare,North,Retail,3752.0,134,0,0.0,No Campaign,0.0
2025-03-16,SKI-S,Skincare,South,Shopee,2856.0,102,0,0.0,No Campaign,0.0
2025-03-16,SKI-E,Skincare,East,Amazon,3528.0,126,0,0.0,No Campaign,0.0
2025-03-16,SKI-W,Skincare,West,Brand.com,2296.0,82,0,0.0,No Campaign,0.0
2025-03-16,MAK-N,Makeup,North,Retail,2937.0,178,1,0.25,Flash Sale,554.73
2025-03-16,MAK-S,Makeup,South,Retail,1914.0,87,0,0.0,No Campaign,0.0
2025-03-16,MAK-E,Makeup,East,Amazon,2706.0,123,0,0.0,No Campaign,0.0
2025-03-16,MAK-W,Makeup,West,Shopee,1672.0,76,0,0.0,No Campaign,0.0
2025-03-16,HAI-N,Haircare,North,Shopee,1866.6,122,1,0.15,Spring Promo,1154.57
2025-03-16,HAI-S,Haircare,South,Retail,1098.0,61,0,0.0,No Campaign,0.0
2025-03-16,HAI-E,Haircare,East,Amazon,1440.0,80,0,0.0,No Campaign,0.0
2025-03-16,HAI-W,Haircare,West,Brand.com,1080.0,60,0,0.0,No Campaign,0.0
2025-03-16,FRA-N,Fragrance,North,Amazon,2970.0,66,0,0.0,No Campaign,0.0
2025-03-16,FRA-S,Fragrance,South,Shopee,2160.0,48,0,0.0,No Campaign,0.0
2025-03-16,FRA-E,Fragrance,East,Amazon,3420.0,76,0,0.0,No Campaign,0.0
2025-03-16,FRA-W,Fragrance,West,Retail,2115.0,47,0,0.0,No Campaign,0.0
2025-03-17,SKI-N,Skincare,North,Brand.com,3612.0,129,0,0.0,No Campaign,0.0
2025-03-17,SKI-S,Skincare,South,Shopee,3897.6,174,1,0.2,Member Day,1069.94
2025-03-17,SKI-E,Skincare,East,Amazon,3920.0,140,0,0.0,No Campaign,0.0
2025-03-17,SKI-W,Skincare,West,Amazon,3108.0,111,0,0.0,No Campaign,0.0
2025-03-17,MAK-N,Makeup,North,Shopee,2420.0,110,0,0.0,No Campaign,0.0
2025-03-17,MAK-S,Makeup,South,Shopee,2134.0,97,0,0.0,No Campaign,0.0
2025-03-17,MAK-E,Makeup,East,Brand.com,2332.0,106,0,0.0,No Campaign,0.0
2025-03-17,MAK-W,Makeup,West,Amazon,2376.0,135,1,0.2,Spring Promo,622.66
2025-03-17,HAI-N,Haircare,North,Amazon,1872.0,104,0,0.0,No Campaign,0.0
2025-03-17,HAI-S,Haircare,South,Retail,1332.0,74,0,0.0,No Campaign,0.0
2025-03-17,HAI-E,Haircare,East,Brand.com,1539.0,95,1,0.1,Bundle Deal,1014.39
2025-03-17,HAI-W,Haircare,West,Brand.com,1206.0,67,0,0.0,No Campaign,0.0
2025-03-17,FRA-N,Fragrance,North,Brand.com,3420.0,76,0,0.0,No Campaign,0.0
2025-03-17,FRA-S,Fragrance,South,Retail,2868.75,75,1,0.15,Spring Promo,1035.37
2025-03-17,FRA-E,Fragrance,East,Amazon,3633.75,95,1,0.15,Bundle Deal,553.1
2025-03-17,FRA-W,Fragrance,West,Retail,3150.0,70,0,0.0,No Campaign,0.0
2025-03-18,SKI-N,Skincare,North,Amazon,3864.0,138,0,0.0,No Campaign,0.0
2025-03-18,SKI-S,Skincare,South,Brand.com,3136.0,112,0,0.0,No Campaign,0.0
2025-03-18,SKI-E,Skincare,East,Shopee,3892.0,139,0,0.0,No Campaign,0.0
2025-03-18,SKI-W,Skincare,West,Retail,3855.6,153,1,0.1,Member Day,987.74
2025-03-18,MAK-N,Makeup,North,Shopee,2134.0,97,0,0.0,No Campaign,0.0
2025-03-18,MAK-S,Makeup,South,Retail,2046.0,93,0,0.0,No Campaign,0.0
2025-03-18,MAK-E,Makeup,East,Amazon,2068.0,94,0,0.0,No Campaign,0.0
2025-03-18,MAK-W,Makeup,West,Amazon,1540.0,70,0,0.0,No Campaign,0.0
2025-03-18,HAI-N,Haircare,North,Retail,1062.0,59,0,0.0,No Campaign,0.0
2025-03-18,HAI-S,Haircare,South,Retail,1278.0,71,0,0.0,No Campaign,0.0
2025-03-18,HAI-E,Haircare,East,Brand.com,1872.0,104,0,0.0,No Campaign,0.0
2025-03-18,HAI-W,Haircare,West,Amazon,1692.0,94,0,0.0,No Campaign,0.0
2025-03-18,FRA-N,Fragrance,North,Retail,4090.5,101,1,0.1,Member Day,298.01
2025-03-18,FRA-S,Fragrance,South,Brand.com,2880.0,64,0,0.0,No Campaign,0.0
2025-03-18,FRA-E,Fragrance,East,Shopee,1935.0,43,0,0.0,No Campaign,0.0
2025-03-18,FRA-W,Fragrance,West,Amazon,2475.0,55,0,0.0,No Campaign,0.0
2025-03-19,SKI-N,Skincare,North,Amazon,4004.0,143,0,0.0,No Campaign,0.0
2025-03-19,SKI-S,Skincare,South,Retail,2464.0,88,0,0.0,No Campaign,0.0
2025-03-19,SKI-E,Skincare,East,Retail,3136.0,112,0,0.0,No Campaign,0.0
2025-03-19,SKI-W,Skincare,West,Brand.com,3612.0,129,0,0.0,No Campaign,0.0
2025-03-19,MAK-N,Makeup,North,Amazon,2024.0,92,0,0.0,No Campaign,0.0
2025-03-19,MAK-S,Makeup,South,Amazon,1848.0,84,0,0.0,No Campaign,0.0
2025-03-19,MAK-E,Makeup,East,Amazon,1936.0,88,0,0.0,No Campaign,0.0
2025-03-19,MAK-W,Makeup,West,Shopee,2178.0,99,0,0.0,No Campaign,0.0
2025-03-19,HAI-N,Haircare,North,Amazon,1674.0,93,0,0.0,No Campaign,0.0
2025-03-19,HAI-S,Haircare,South,Shopee,1242.0,69,0,0.0,No Campaign,0.0
2025-03-19,HAI-E,Haircare,East,Retail,1314.0,73,0,0.0,No Campaign,0.0
2025-03-19,HAI-W,Haircare,West,Shopee,1512.0,105,1,0.2,Spring Promo,887.3
2025-03-19,FRA-N,Fragrance,North,Retail,2115.0,47,0,0.0,No Campaign,0.0
2025-03-19,FRA-S,Fragrance,South,Brand.com,1620.0,36,0,0.0,No Campaign,0.0
2025-03-19,FRA-E,Fragrance,East,Retail,4322.25,113,1,0.15,Bundle Deal,930.87
2025-03-19,FRA-W,Fragrance,West,Amazon,1485.0,33,0,0.0,No Campaign,0.0
2025-03-20,SKI-N,Skincare,North,Retail,3416.0,122,0,0.0,No Campaign,0.0
2025-03-20,SKI-S,Skincare,South,Amazon,3332.0,119,0,0.0,No Campaign,0.0
2025-03-20,SKI-E,Skincare,East,Brand.com,3556.0,127,0,0.0,No Campaign,0.0
2025-03-20,SKI-W,Skincare,West,Retail,3024.0,108,0,0.0,No Campaign,0.0
2025-03-20,MAK-N,Makeup,North,Brand.com,2134.0,97,0,0.0,No Campaign,0.0
2025-03-20,MAK-S,Makeup,South,Amazon,2411.2,137,1,0.2,Member Day,789.02
2025-03-20,MAK-E,Makeup,East,Retail,2156.0,98,0,0.0,No Campaign,0.0
2025-03-20,MAK-W,Makeup,West,Brand.com,1540.0,70,0,0.0,No Campaign,0.0
2025-03-20,HAI-N,Haircare,North,Brand.com,1836.0,102,0,0.0,No Campaign,0.0
2025-03-20,HAI-S,Haircare,South,Retail,1224.0,68,0,0.0,No Campaign,0.0
2025-03-20,HAI-E,Haircare,East,Amazon,1800.0,100,0,0.0,No Campaign,0.0
2025-03-20,HAI-W,Haircare,West,Shopee,1350.0,75,0,0.0,No Campaign,0.0
2025-03-20,FRA-N,Fragrance,North,Shopee,2745.0,61,0,0.0,No Campaign,0.0
2025-03-20,FRA-S,Fragrance,South,Brand.com,2205.0,49,0,0.0,No Campaign,0.0
2025-03-20,FRA-E,Fragrance,East,Amazon,1800.0,40,0,0.0,No Campaign,0.0
2025-03-20,FRA-W,Fragrance,West,Retail,2385.0,53,0,0.0,No Campaign,0.0
2025-03-21,SKI-N,Skincare,North,Amazon,3388.0,121,0,0.0,No Campaign,0.0
2025-03-21,SKI-S,Skincare,South,Brand.com,3164.0,113,0,0.0,No Campaign,0.0
2025-03-21,SKI-E,Skincare,East,Brand.com,3836.0,137,0,0.0,No Campaign,0.0
2025-03-21,SKI-W,Skincare,West,Shopee,3024.0,108,0,0.0,No Campaign,0.0
2025-03-21,MAK-N,Makeup,North,Brand.com,2956.8,168,1,0.2,Flash Sale,1090.66
2025-03-21,MAK-S,Makeup,South,Shopee,2068.0,94,0,0.0,No Campaign,0.0
2025-03-21,MAK-E,Makeup,East,Brand.com,2024.0,92,0,0.0,No Campaign,0.0
2025-03-21,MAK-W,Makeup,West,Shopee,2057.0,110,1,0.15,Flash Sale,636.0
2025-03-21,HAI-N,Haircare,North,Retail,1422.0,79,0,0.0,No Campaign,0.0
2025-03-21,HAI-S,Haircare,South,Brand.com,1652.4,108,1,0.15,Flash Sale,914.9
2025-03-21,HAI-E,Haircare,East,Shopee,1800.0,100,0,0.0,No Campaign,0.0
2025-03-21,HAI-W,Haircare,West,Shopee,1548.0,86,0,0.0,No Campaign,0.0
2025-03-21,FRA-N,Fragrance,North,Amazon,4185.0,93,0,0.0,No Campaign,0.0
2025-03-21,FRA-S,Fragrance,South,Shopee,2268.0,56,1,0.1,Spring Promo,218.95
2025-03-21,FRA-E,Fragrance,East,Shopee,3015.0,67,0,0.0,No Campaign,0.0
2025-03-21,FRA-W,Fragrance,West,Shopee,2295.0,51,0,0.0,No Campaign,0.0
2025-03-22,SKI-N,Skincare,North,Brand.com,3696.0,132,0,0.0,No Campaign,0.0
2025-03-22,SKI-S,Skincare,South,Brand.com,3556.0,127,0,0.0,No Campaign,0.0
2025-03-22,SKI-E,Skincare,East,Retail,4578.0,218,1,0.25,Member Day,512.6
2025-03-22,SKI-W,Skincare,West,Shopee,2884.0,103,0,0.0,No Campaign,0.0
2025-03-22,MAK-N,Makeup,North,Shopee,2464.0,112,0,0.0,No Campaign,0.0
2025-03-22,MAK-S,Makeup,South,Brand.com,2178.0,99,0,0.0,No Campaign,0.0
2025-03-22,MAK-E,Makeup,East,Shopee,2288.0,104,0,0.0,No Campaign,0.0
2025-03-22,MAK-W,Makeup,West,Brand.com,1650.0,75,0,0.0,No Campaign,0.0
2025-03-22,HAI-N,Haircare,North,Amazon,1152.0,64,0,0.0,No Campaign,0.0
2025-03-22,HAI-S,Haircare,South,Brand.com,1368.0,76,0,0.0,No Campaign,0.0
2025-03-22,HAI-E,Haircare,East,Brand.com,1800.0,125,1,0.2,Flash Sale,605.33
2025-03-22,HAI-W,Haircare,West,Amazon,1540.8,107,1,0.2,Spring Promo,523.73
2025-03-22,FRA-N,Fragrance,North,Retail,2880.0,64,0,0.0,No Campaign,0.0
2025-03-22,FRA-S,Fragrance,South,Amazon,3611.25,107,1,0.25,Member Day,467.42
2025-03-22,FRA-E,Fragrance,East,Retail,2970.0,66,0,0.0,No Campaign,0.0
2025-03-22,FRA-W,Fragrance,West,Amazon,2808.0,78,1,0.2,Member Day,985.08
2025-03-23,SKI-N,Skincare,North,Shopee,3724.0,133,0,0.0,No Campaign,0.0
2025-03-23,SKI-S,Skincare,South,Amazon,3304.0,118,0,0.0,No Campaign,0.0
2025-03-23,SKI-E,Skincare,East,Amazon,3164.0,113,0,0.0,No Campaign,0.0
2025-03-23,SKI-W,Skincare,West,Retail,3024.0,108,0,0.0,No Campaign,0.0
2025-03-23,MAK-N,Makeup,North,Brand.com,3085.5,165,1,0.15,Member Day,1152.39
2025-03-23,MAK-S,Makeup,South,Shopee,2392.5,145,1,0.25,Bundle Deal,983.22
2025-03-23,MAK-E,Makeup,East,Brand.com,2398.0,109,0,0.0,No Campaign,0.0
2025-03-23,MAK-W,Makeup,West,Retail,2178.0,99,0,0.0,No Campaign,0.0
2025-03-23,HAI-N,Haircare,North,Retail,1584.0,88,0,0.0,No Campaign,0.0
2025-03-23,HAI-S,Haircare,South,Retail,1332.0,74,0,0.0,No Campaign,0.0
2025-03-23,HAI-E,Haircare,East,Shopee,1584.0,88,0,0.0,No Campaign,0.0
2025-03-23,HAI-W,Haircare,West,Retail,1206.0,67,0,0.0,No Campaign,0.0
2025-03-23,FRA-N,Fragrance,North,Brand.com,4131.0,102,1,0.1,Member Day,804.31
2025-03-23,FRA-S,Fragrance,South,Shopee,3168.0,88,1,0.2,Bundle Deal,668.79
2025-03-23,FRA-E,Fragrance,East,Retail,3015.0,67,0,0.0,No Campaign,0.0
2025-03-23,FRA-W,Fragrance,West,Amazon,2745.0,61,0,0.0,No Campaign,0.0
2025-03-24,SKI-N,Skincare,North,Retail,4435.2,198,1,0.2,Member Day,1161.42
2025-03-24,SKI-S,Skincare,South,Shopee,3668.0,131,0,0.0,No Campaign,0.0
2025-03-24,SKI-E,Skincare,East,Brand.com,3332.0,119,0,0.0,No Campaign,0.0
2025-03-24,SKI-W,Skincare,West,Retail,3507.0,167,1,0.25,Spring Promo,421.52
2025-03-24,MAK-N,Makeup,North,Amazon,2354.0,107,0,0.0,No Campaign,0.0
2025-03-24,MAK-S,Makeup,South,Retail,1408.0,64,0,0.0,No Campaign,0.0
2025-03-24,MAK-E,Makeup,East,Brand.com,1892.0,86,0,0.0,No Campaign,0.0
2025-03-24,MAK-W,Makeup,West,Amazon,1870.0,85,0,0.0,No Campaign,0.0
2025-03-24,HAI-N,Haircare,North,Shopee,1782.0,99,0,0.0,No Campaign,0.0
2025-03-24,HAI-S,Haircare,South,Shopee,1728.0,96,0,0.0,No Campaign,0.0
2025-03-24,HAI-E,Haircare,East,Amazon,1612.8,112,1,0.2,Spring Promo,1020.25
2025-03-24,HAI-W,Haircare,West,Brand.com,1674.0,93,0,0.0,No Campaign,0.0
2025-03-24,FRA-N,Fragrance,North,Retail,3420.0,76,0,0.0,No Campaign,0.0
2025-03-24,FRA-S,Fragrance,South,Shopee,1984.5,49,1,0.1,Bundle Deal,201.64
2025-03-24,FRA-E,Fragrance,East,Shopee,2070.0,46,0,0.0,No Campaign,0.0
2025-03-24,FRA-W,Fragrance,West,Amazon,2205.0,49,0,0.0,No Campaign,0.0
2025-03-25,SKI-N,Skincare,North,Brand.com,4331.6,182,1,0.15,Flash Sale,367.81
2025-03-25,SKI-S,Skincare,South,Shopee,3248.0,116,0,0.0,No Campaign,0.0
2025-03-25,SKI-E,Skincare,East,Brand.com,4004.0,143,0,0.0,No Campaign,0.0
2025-03-25,SKI-W,Skincare,West,Retail,2520.0,90,0,0.0,No Campaign,0.0
2025-03-25,MAK-N,Makeup,North,Amazon,2266.0,103,0,0.0,No Campaign,0.0
2025-03-25,MAK-S,Makeup,South,Shopee,1848.0,84,0,0.0,No Campaign,0.0
2025-03-25,MAK-E,Makeup,East,Retail,2200.0,100,0,0.0,No Campaign,0.0
2025-03-25,MAK-W,Makeup,West,Brand.com,2655.4,142,1,0.15,Member Day,231.72
2025-03-25,HAI-N,Haircare,North,Amazon,1809.0,134,1,0.25,Flash Sale,1186.9
2025-03-25,HAI-S,Haircare,South,Amazon,1530.0,85,0,0.0,No Campaign,0.0
2025-03-25,HAI-E,Haircare,East,Retail,1296.0,72,0,0.0,No Campaign,0.0
2025-03-25,HAI-W,Haircare,West,Amazon,1566.0,87,0,0.0,No Campaign,0.0
2025-03-25,FRA-N,Fragrance,North,Brand.com,2655.0,59,0,0.0,No Campaign,0.0
2025-03-25,FRA-S,Fragrance,South,Brand.com,3105.0,69,0,0.0,No Campaign,0.0
2025-03-25,FRA-E,Fragrance,East,Retail,2385.0,53,0,0.0,No Campaign,0.0
2025-03-25,FRA-W,Fragrance,West,Amazon,1980.0,44,0,0.0,No Campaign,0.0
2025-03-26,SKI-N,Skincare,North,Amazon,3472.0,124,0,0.0,No Campaign,0.0
2025-03-26,SKI-S,Skincare,South,Retail,2632.0,94,0,0.0,No Campaign,0.0
2025-03-26,SKI-E,Skincare,East,Amazon,3780.0,150,1,0.1,Member Day,530.16
2025-03-26,SKI-W,Skincare,West,Retail,2912.0,104,0,0.0,No Campaign,0.0
2025-03-26,MAK-N,Makeup,North,Retail,2468.4,132,1,0.15,Member Day,834.91
2025-03-26,MAK-S,Makeup,South,Shopee,2310.0,105,0,0.0,No Campaign,0.0
2025-03-26,MAK-E,Makeup,East,Amazon,2887.5,175,1,0.25,Member Day,1053.94
2025-03-26,MAK-W,Makeup,West,Shopee,1782.0,81,0,0.0,No Campaign,0.0
2025-03-26,HAI-N,Haircare,North,Brand.com,1656.0,115,1,0.2,Member Day,399.22
2025-03-26,HAI-S,Haircare,South,Amazon,1593.0,118,1,0.25,Member Day,792.22
2025-03-26,HAI-E,Haircare,East,Brand.com,1818.0,101,0,0.0,No Campaign,0.0
2025-03-26,HAI-W,Haircare,West,Shopee,1296.0,72,0,0.0,No Campaign,0.0
2025-03-26,FRA-N,Fragrance,North,Amazon,2475.0,55,0,0.0,No Campaign,0.0
2025-03-26,FRA-S,Fragrance,South,Shopee,2610.0,58,0,0.0,No Campaign,0.0
2025-03-26,FRA-E,Fragrance,East,Retail,2745.0,61,0,0.0,No Campaign,0.0
2025-03-26,FRA-W,Fragrance,West,Retail,2610.0,58,0,0.0,No Campaign,0.0
2025-03-27,SKI-N,Skincare,North,Retail,3556.0,127,0,0.0,No Campaign,0.0
2025-03-27,SKI-S,Skincare,South,Brand.com,3276.0,117,0,0.0,No Campaign,0.0
2025-03-27,SKI-E,Skincare,East,Retail,4403.0,185,1,0.15,Member Day,827.67
2025-03-27,SKI-W,Skincare,West,Shopee,3760.4,158,1,0.15,Bundle Deal,896.56
2025-03-27,MAK-N,Makeup,North,Retail,2552.0,116,0,0.0,No Campaign,0.0
2025-03-27,MAK-S,Makeup,South,Amazon,1606.0,73,0,0.0,No Campaign,0.0
2025-03-27,MAK-E,Makeup,East,Shopee,2068.0,94,0,0.0,No Campaign,0.0
2025-03-27,MAK-W,Makeup,West,Retail,2178.0,99,0,0.0,No Campaign,0.0
2025-03-27,HAI-N,Haircare,North,Brand.com,1782.0,99,0,0.0,No Campaign,0.0
2025-03-27,HAI-S,Haircare,South,Brand.com,1062.0,59,0,0.0,No Campaign,0.0
2025-03-27,HAI-E,Haircare,East,Amazon,1404.0,78,0,0.0,No Campaign,0.0
2025-03-27,HAI-W,Haircare,West,Amazon,1404.0,78,0,0.0,No Campaign,0.0
2025-03-27,FRA-N,Fragrance,North,Amazon,3645.0,81,0,0.0,No Campaign,0.0
2025-03-27,FRA-S,Fragrance,South,Amazon,1935.0,43,0,0.0,No Campaign,0.0
2025-03-27,FRA-E,Fragrance,East,Retail,2880.0,64,0,0.0,No Campaign,0.0
2025-03-27,FRA-W,Fragrance,West,Shopee,2115.0,47,0,0.0,No Campaign,0.0
2025-03-28,SKI-N,Skincare,North,Shopee,3528.0,126,0,0.0,No Campaign,0.0
2025-03-28,SKI-S,Skincare,South,Shopee,2912.0,104,0,0.0,No Campaign,0.0
2025-03-28,SKI-E,Skincare,East,Shopee,3164.0,113,0,0.0,No Campaign,0.0
2025-03-28,SKI-W,Skincare,West,Shopee,2996.0,107,0,0.0,No Campaign,0.0
2025-03-28,MAK-N,Makeup,North,Retail,2376.0,108,0,0.0,No Campaign,0.0
2025-03-28,MAK-S,Makeup,South,Amazon,2420.0,110,0,0.0,No Campaign,0.0
2025-03-28,MAK-E,Makeup,East,Shopee,2068.0,94,0,0.0,No Campaign,0.0
2025-03-28,MAK-W,Makeup,West,Shopee,1760.0,80,0,0.0,No Campaign,0.0
2025-03-28,HAI-N,Haircare,North,Amazon,1422.0,79,0,0.0,No Campaign,0.0
2025-03-28,HAI-S,Haircare,South,Brand.com,1620.0,90,0,0.0,No Campaign,0.0
2025-03-28,HAI-E,Haircare,East,Shopee,1458.0,81,0,0.0,No Campaign,0.0
2025-03-28,HAI-W,Haircare,West,Amazon,1269.9,83,1,0.15,Bundle Deal,687.38
2025-03-28,FRA-N,Fragrance,North,Shopee,3825.0,100,1,0.15,Bundle Deal,689.05
2025-03-28,FRA-S,Fragrance,South,Brand.com,2385.0,53,0,0.0,No Campaign,0.0
2025-03-28,FRA-E,Fragrance,East,Retail,3420.0,76,0,0.0,No Campaign,0.0
2025-03-28,FRA-W,Fragrance,West,Brand.com,2700.0,80,1,0.25,Spring Promo,801.38
2025-03-29,SKI-N,Skincare,North,Amazon,4233.6,168,1,0.1,Flash Sale,595.05
2025-03-29,SKI-S,Skincare,South,Retail,2996.0,107,0,0.0,No Campaign,0.0
2025-03-29,SKI-E,Skincare,East,Shopee,3136.0,112,0,0.0,No Campaign,0.0
2025-03-29,SKI-W,Skincare,West,Amazon,3164.0,113,0,0.0,No Campaign,0.0
2025-03-29,MAK-N,Makeup,North,Shopee,2552.0,116,0,0.0,No Campaign,0.0
2025-03-29,MAK-S,Makeup,South,Retail,1760.0,80,0,0.0,No Campaign,0.0
2025-03-29,MAK-E,Makeup,East,Brand.com,2415.6,122,1,0.1,Flash Sale,1157.13
2025-03-29,MAK-W,Makeup,West,Amazon,1188.0,54,0,0.0,No Campaign,0.0
2025-03-29,HAI-N,Haircare,North,Brand.com,1350.0,75,0,0.0,No Campaign,0.0
2025-03-29,HAI-S,Haircare,South,Brand.com,1332.0,74,0,0.0,No Campaign,0.0
2025-03-29,HAI-E,Haircare,East,Brand.com,1710.0,95,0,0.0,No Campaign,0.0
2025-03-29,HAI-W,Haircare,West,Brand.com,1647.0,122,1,0.25,Member Day,1138.71
2025-03-29,FRA-N,Fragrance,North,Brand.com,3645.0,108,1,0.25,Flash Sale,773.56
2025-03-29,FRA-S,Fragrance,South,Amazon,1845.0,41,0,0.0,No Campaign,0.0
2025-03-29,FRA-E,Fragrance,East,Retail,3015.0,67,0,0.0,No Campaign,0.0
2025-03-29,FRA-W,Fragrance,West,Brand.com,3060.0,68,0,0.0,No Campaign,0.0
2025-03-30,SKI-N,Skincare,North,Retail,4664.8,196,1,0.15,Bundle Deal,1069.65
2025-03-30,SKI-S,Skincare,South,Retail,3136.0,112,0,0.0,No Campaign,0.0
2025-03-30,SKI-E,Skincare,East,Retail,3612.0,129,0,0.0,No Campaign,0.0
2025-03-30,SKI-W,Skincare,West,Amazon,3640.0,130,0,0.0,No Campaign,0.0
2025-03-30,MAK-N,Makeup,North,Retail,2266.0,103,0,0.0,No Campaign,0.0
2025-03-30,MAK-S,Makeup,South,Amazon,1914.0,87,0,0.0,No Campaign,0.0
2025-03-30,MAK-E,Makeup,East,Amazon,2332.0,106,0,0.0,No Campaign,0.0
2025-03-30,MAK-W,Makeup,West,Amazon,1848.0,84,0,0.0,No Campaign,0.0
2025-03-30,HAI-N,Haircare,North,Amazon,1440.0,80,0,0.0,No Campaign,0.0
2025-03-30,HAI-S,Haircare,South,Amazon,1522.8,94,1,0.1,Bundle Deal,257.31
2025-03-30,HAI-E,Haircare,East,Shopee,1584.0,88,0,0.0,No Campaign,0.0
2025-03-30,HAI-W,Haircare,West,Brand.com,1314.0,73,0,0.0,No Campaign,0.0
2025-03-30,FRA-N,Fragrance,North,Shopee,4054.5,106,1,0.15,Flash Sale,392.02
2025-03-30,FRA-S,Fragrance,South,Amazon,3375.0,75,0,0.0,No Campaign,0.0
2025-03-30,FRA-E,Fragrance,East,Brand.com,2070.0,46,0,0.0,No Campaign,0.0
2025-03-30,FRA-W,Fragrance,West,Brand.com,2475.0,55,0,0.0,No Campaign,0.0
2025-03-31,SKI-N,Skincare,North,Amazon,4340.0,155,0,0.0,No Campaign,0.0
2025-03-31,SKI-S,Skincare,South,Brand.com,3141.6,132,1,0.15,Spring Promo,336.85
2025-03-31,SKI-E,Skincare,East,Amazon,4144.0,185,1,0.2,Spring Promo,527.88
2025-03-31,SKI-W,Skincare,West,Retail,2912.0,104,0,0.0,No Campaign,0.0
2025-03-31,MAK-N,Makeup,North,Amazon,2887.5,175,1,0.25,Member Day,285.4
2025-03-31,MAK-S,Makeup,South,Shopee,2090.0,95,0,0.0,No Campaign,0.0
2025-03-31,MAK-E,Makeup,East,Retail,2046.0,93,0,0.0,No Campaign,0.0
2025-03-31,MAK-W,Makeup,West,Shopee,2046.0,93,0,0.0,No Campaign,0.0
2025-03-31,HAI-N,Haircare,North,Shopee,1971.0,146,1,0.25,Flash Sale,776.81
2025-03-31,HAI-S,Haircare,South,Brand.com,1314.0,73,0,0.0,No Campaign,0.0
2025-03-31,HAI-E,Haircare,East,Amazon,1872.0,104,0,0.0,No Campaign,0.0
2025-03-31,HAI-W,Haircare,West,Brand.com,1692.0,94,0,0.0,No Campaign,0.0
